"","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25","s26","s27","s28","s29","s30","s31","s32","s33","s34","s35","s36","s37","s38","s39","s40","s41","s42","s43","s44","s45","s46","s47","s48","s49","s50","s51","s52","s53","s54","s55","s56","s57","s58","s59","s60","s61","s62","s63","s64","s65","s66","s67","s68","s69","s70","s71","s72","s73","s74","s75","s76","s77","s78","s79","s80","s81","s82","s83","s84","s85","s86","s87","s88","s89","s90","s91","s92","s93","s94","s95","s96","s97","s98","s99","s100"
"gene88",3.34404477446243,-1.29930280231892,-2.35651199811936,7.79562549753881,-0.30830688347228,7.88013179866548,8.80496369882598,-0.549980978409149,2.83399529151794,4.97649161611466,-0.289735440666808,5.69192720960467,1.73100401712288,5.95790079204778,-1.11140774823997,-2.64499700175718,1.17576838877192,-1.76079830553238,2.51174118999523,-1.62684421950224,4.82022837410702,3.65915558402344,0.234150275114295,3.21060461635696,-3.92974910612096,2.85674146630786,2.00884319742707,-4.0346984615618,7.6874573901725,-2.69574098515649,8.31984794038632,6.02172848482465,-0.244984451275241,5.83027634454189,4.11597759853156,3.34154801422969,6.50271328941897,-0.643781771074335,3.87662754968047,0.383091146599489,-0.159680362127741,1.12295687114144,-0.768148172317754,2.39697554721117,1.8105416166799,5.30928633479734,5.84008161713343,1.72507178317808,4.13257271540315,-3.56832598414053,1.82829776763603,0.920417834061433,-4.26001251562045,9.19082249836311,1.01626507449676,8.22689611380591,9.2581409925187,-3.58050339449104,0.0958802146031306,2.04222603071482,2.39885089807424,5.87642013273909,0.633240056485123,4.57021176853446,0.520878630574016,0.464580243424008,1.93592231639971,-2.61783873659607,2.96973026490673,0.91079888034721,2.80637186500307,6.67145531696055,3.54004059543416,3.50286309720138,-2.74235886000891,0.820138900839634,2.3962841173571,-3.74658782926383,9.84180274492998,-0.0174723790788351,6.42896318919766,9.91432416583418,-4.54842644563943,2.12653139732911,3.76116121771198,1.04203656946432,4.74344606894268,-1.25509721648912,4.02741278108346,0.591033685218106,1.01403187152629,1.43241429965879,-0.426055524020859,-0.253604733456835,-1.53511220892042,2.45556811134343,1.76296889861348,4.8718955486395,7.22516418096881,-7.05658569426953
"gene89",0.724213809188487,5.34805986565968,6.83657152806533,-0.91063560789992,4.34898081388913,9.17390345721561,2.90013028422745,5.54624450156103,0.0532384311450025,3.31402406862891,3.9718324163636,-0.557662333053497,-1.89345933289838,2.44192617770798,5.17692793153667,9.96904923424427,6.10850584788327,-0.149837377800932,2.05552649754658,-1.9509945360296,4.74303453078102,4.94415908573079,4.79703826301076,-4.02991116371074,7.45178017414029,2.32640330690419,2.65795024338914,5.68111216662909,0.785570403529729,4.81548101302833,8.5318702662069,4.4242289240709,5.16345969868758,-1.33706907094945,4.28421928344395,4.55450948298829,2.64099972294034,-2.93579477752183,1.5431164586558,7.02898768694088,7.55346647884387,2.99808629687375,-0.978081757414686,1.71452172254111,-2.28339769563853,1.92912149751156,0.384531232270494,5.17757055135975,-2.33838123867607,8.89951550332708,1.70742179273285,2.31978645261789,7.13910868482155,0.285667263177174,4.80034826449774,9.46005127594334,0.785570872725952,2.77177161101908,-1.34762178179497,3.61924136625681,3.46458212634244,0.15653212017199,-2.79464448975734,1.19766128142909,5.15597916585532,7.7319422994624,4.39786378812219,1.30879052912605,0.919925890241011,-1.34327255958314,6.33872298353443,1.78688915366855,5.39365567309315,-2.04014166574679,7.49844824376505,3.57520660110392,2.88956644627516,5.26377867591048,1.32232179909053,4.82189629646344,9.332021843531,2.64192354227894,5.43456632067568,-1.91307993744023,3.10496085394,4.44682650003933,1.24110238024965,-0.71138632059663,2.8349748207803,6.25016074296275,9.03772962020284,4.73127606200412,0.707662450559824,-0.465358222828935,-0.697092486457483,4.31528322803193,5.13011997044025,2.35829273957378,-2.34074653130986,7.21060366212947
"gene90",8.51642886050316,9.30966352435019,6.88612322948623,7.09717229106411,2.77141016560729,8.30216941052095,8.98958759456202,6.17469906403207,-0.424343103472856,7.69701483733239,8.88633785958386,-1.93858670427921,2.76738773802199,6.96982799810119,2.08557111027954,7.13087116885983,4.4958911715107,1.76884040978693,2.73746097218822,4.21192405272373,4.53910378372612,-1.2935335309822,4.92789055206192,2.39474491946572,1.61430702987813,6.53485992920914,6.67327387652402,9.43073658875093,7.33374109856578,2.55156557998885,7.52006620125401,6.4178358925488,6.06600660581477,0.415636778235107,3.95386028401151,8.72193374301316,-2.10349345969951,3.9857012201445,10.6724139499391,4.08598140002638,8.5426681627031,3.37390912958674,2.39200349505473,1.22114642525018,3.94041275100267,1.52621822073455,-0.526310900127003,5.41299303658001,3.41229075386975,2.38647980549931,7.25436079573769,10.0713556178449,6.33199944140201,7.02354026565198,2.78618455392315,6.59589628650035,7.43522183045375,5.01717232496741,3.54018793217278,7.75998603881324,5.74157599248498,0.667108997561551,-0.127217473377182,8.34362753467281,5.31954713437642,8.14904058944327,3.18397457707528,1.53890275569431,-0.177811381233565,4.70876756912821,2.12020224104801,-3.07885076972003,2.21458235953773,4.08296757041412,-1.79658028029453,7.51326697732805,8.99073697379368,5.96108569688559,5.30871092972499,0.237335336296295,8.07226084069822,5.46828372411021,4.67308546375661,0.188917539267074,9.49302288298315,5.62399884878992,-1.33280886995051,0.171527170335555,10.0052330306624,5.3560252207291,7.84770490785129,4.15063762267245,0.867684206588445,1.44173089385247,6.850574774586,1.56791014374557,-1.21950333327297,5.96907139590723,2.20326958250376,2.38555474471608
"gene91",6.35035904700352,4.5841613715274,7.18285302590368,5.05667283489268,8.36640014095836,8.97025484872526,5.88890737106232,4.33882118472686,7.23626643084779,8.37352022624861,6.69539569650128,7.41827804839147,5.00877449278434,5.29912415932272,2.6456936364875,0.398034638060135,1.13084527938558,5.26590023616153,18.1140398169833,7.35528927262437,3.15215742052087,-4.13366589305156,6.33058395410806,5.93713842313611,8.51960929089014,6.44718890514335,6.34961417317571,7.13140046916353,2.53556366372503,8.94283781611587,10.562966425475,4.71807972557215,5.05732125738044,5.93697806706304,8.77826403126404,5.22656889539866,5.78474957057165,5.21617368776489,3.93825756202204,4.61543995363981,2.31673526817979,1.75091492279975,8.70157312573635,16.719441422291,10.3301494418216,3.4513874348986,-3.22463232110677,6.42309412216285,5.78746798130751,7.63841661687628,5.98855964002665,6.52353226936346,5.84090601845805,4.07829697126418,6.411823710562,8.92658419479889,7.63837194155228,3.26783329081272,3.76358254171082,8.03702175132866,6.1891812132047,8.64260354407467,3.20885790274654,5.7706279650475,2.96602996679425,1.95946057109616,3.73391959758446,3.36486374244046,16.1399774530299,8.00661608396801,3.21366638306136,-1.2612251665234,7.91465784225772,6.79441330239313,7.22601195013305,6.45459508189836,5.4893540840859,7.58094314146488,3.06402182278797,5.80569427363261,9.08897369798863,7.30403546458768,5.83475303915535,5.37002611784493,8.28270405741487,6.13051077378462,6.40717482315843,3.69973453444232,4.96608132567074,2.36076936279874,2.37326136981152,0.813401439574435,6.52338937732372,16.7970411672025,7.9597920879379,4.74701325813066,-2.82412841651814,7.94729499862481,4.99712921576508,6.30718977542531
"gene92",-1.23012284959165,1.70312017487392,-1.5581415618973,-1.14337154314335,6.06295273525976,3.6358840473244,2.07959936967114,-0.282213883364925,1.32158439213316,1.80891530174415,-3.78616622928621,-7.66890840026923,-3.16296325706676,5.00768889822448,-0.59768157835679,-5.77022000590093,2.31590489901517,-0.213767457193757,-0.994218686154636,1.33559047893078,-2.98809138011898,7.28475639767356,-1.38441466673601,6.82081368918533,7.39448711270223,0.661789816984415,0.911130609277005,-3.12217924317314,-2.32510501056861,5.21872166288418,2.98426597086115,0.117203753658798,3.73693814929936,3.62248957106291,-1.15469644666094,-3.31575733221652,-6.80750128330599,-6.41206094485078,1.86614051419378,-2.59399981997435,-5.95855541122087,1.26695892262146,0.700953934622804,0.410427310473254,4.11751991593624,-2.32993419872035,7.64515657248924,2.11272835809902,4.32432673494069,7.18940533610018,1.87569760687744,2.0230597215435,-3.00465545926949,-1.34813580942944,6.63566725604067,3.13627371307868,2.27431869865712,0.995404722069358,0.95105885945452,-0.632333349800364,0.921456400548086,-6.8063084848093,-3.59545975216132,4.08540971729952,-1.64453752225523,-7.93275333633487,2.39632274723262,0.612434683923998,1.64127330502152,3.71851891808244,-3.23009981179589,9.19420355243001,-0.935293599242471,4.52981085598663,7.32540099411963,0.412741723355823,2.50190063095618,-1.11993099859323,-1.42440835862229,6.15585350659022,3.41703888295194,3.35759245499948,-0.541637992691459,1.92889910584595,-0.289619962787551,0.19408315691504,-8.22286227172802,-3.79658070755194,5.24671254508656,0.551940732421544,-5.08510785330189,2.91011607358209,-0.570159188429158,2.73184660804865,-0.358750853127781,0.609522866241583,6.87915361913383,1.52454389800037,5.01620548090114,4.48412527549486
"gene93",2.38714832750866,-2.17288920252149,-0.229482976818147,-2.26668970341648,-1.92031442573251,7.18057000236359,-0.534737059114308,8.12432122348623,5.46055100275373,11.8756859107019,-2.07683644798543,-0.999319540383587,-0.260768638490432,11.665041540492,1.57773726392285,-0.994110913682331,-1.70013670750638,1.5029344928299,-3.62452747337393,-0.400539658398608,-7.50911346204026,3.75913687740355,-5.68172532589201,4.52393967483095,1.07447388113018,0.852297624087194,4.74447055189864,-0.176775181648357,4.02970147494383,-5.78078065077388,6.83381552544588,-4.08899914259805,8.92356877608477,8.25105867671545,8.59126367611403,-0.624046546001434,0.253814881465648,-3.57967289639092,8.63609324618287,-3.23502360425343,7.43078051587007,5.91825878332142,0.515285241188113,-8.09338462256853,6.24298246180173,-0.535594779160142,4.74054950959284,-8.01762539071796,-1.93468761792459,1.52380795250965,-1.40636541476858,4.50319144427905,-1.34162658601308,5.13316165194469,-4.79208336213137,6.03357897761489,4.63100640556077,5.27888030234715,3.10270319804913,4.55572197996343,3.11043801416657,-1.18873663474535,2.66522927963411,7.96923545681215,-2.27819411601455,0.283205733718142,4.04672066187197,-0.319929715974877,-3.46799345383469,4.97641478324085,-3.87064676810565,5.63115270517607,-3.87575226397954,-1.93666245673958,0.892552126693722,-2.0824782507692,4.68463637173691,3.67337873205246,4.35940166115567,2.40272181836142,3.48951710853301,2.22342476106537,7.31895493749544,5.94459697345528,4.25886886557322,2.42147883982387,0.516171392274855,-1.39420036063326,6.84824899109702,-2.81001216463452,6.37631660491779,1.29886466929724,-0.065068858481097,-5.49765535971421,0.534090526370498,-4.24470745692601,0.607937777694097,-5.486261541423,3.23001195935998,-4.33659818606329
"gene94",5.36547541496003,-0.518831091902165,4.06141867897488,9.81606177961729,12.3310059550631,3.98099448225294,2.86228786476397,8.17818793157,0.290257622437591,8.77075066225577,7.0391169852472,-1.42839448798264,-1.52652241818455,1.52312207001862,7.24414417392104,3.63809781979624,5.35267378343902,4.37308198845508,4.60973296264126,6.55146232275353,5.39991481893857,8.28481488848252,3.58977425558871,5.53072430647576,6.60206505517434,3.33525919269321,1.14342800512488,4.54415637778778,12.2141942109775,9.9426455780054,5.93129020035889,2.29482849459017,10.4349591902889,1.55463911398986,9.43102365649136,5.24893836657457,0.00555355650497424,-3.18724504094828,-0.663209346019186,6.03794213382443,3.0516106924689,8.36363800399334,4.0725959299638,2.00383745093599,7.12107001277792,7.22240831032867,5.59669528427703,5.239150726295,1.69948382457354,6.52282728317141,3.02941215089624,1.66421961360502,3.99093598802277,11.7028579424414,10.5278215228789,5.45578627149269,2.44511336223096,9.06143959210941,-0.833019597720721,6.70757215365546,5.36165495180256,0.345760438400667,-3.39845181507194,-1.03501117343823,4.16502672026646,2.23479405921735,8.04003541071987,1.36523466247192,5.54768088572673,7.09189593823887,7.07783829530328,11.7743610751049,4.40544051270438,4.98623703641621,6.919052113891,1.77940059944449,0.152673449448956,2.6918473310569,9.91222337042266,12.4329960374697,2.53251438398209,2.67136022824859,8.7692791556591,1.41237739696952,7.7419045461058,9.69963182762101,-2.92580249250679,-3.98511893285879,0.153080609586035,4.81831481227032,3.9864251039832,6.84023174647419,4.25647448373367,2.87340937136372,2.55024535057593,6.0074484485577,9.77364547628253,7.12855385210064,5.10558477091967,3.1173720149541
"gene95",-7.91256867866099,-7.49135282833124,-10.710599667808,-9.76692977358049,-15.4220430050444,-4.50578017385539,-10.2517895343071,-9.70353720307953,-15.2110073072213,-8.32298158975712,-6.83387552412304,-12.107767198181,-8.4635198642446,-3.21356520823532,-4.54980631250747,-5.63168506522315,-4.95882260922841,-12.1577565080387,-9.08922671024113,-11.369214853368,-5.49695463149855,-6.15978657909714,-1.7512269368636,-11.580374920496,-5.87506890730467,-8.84888615716936,-4.96936514523828,-9.97408940503042,-8.45642881302544,-14.6633810409044,-4.90202507463333,-11.2909556119093,-8.59626273918803,-12.2993838262533,-7.50947625035091,-5.65751037112437,-12.0047071444507,-7.61408747714694,-5.86695048648365,-6.70569134157269,-5.49827067320542,-5.04613146614848,-12.4144169244974,-6.10851012760786,-11.5146921956728,-3.43796031202827,-10.4303449126055,-4.3744219525929,-13.3154040744263,-6.02410630606368,-7.67494180531158,-6.72983161256017,-10.8967743441148,-7.06178683668152,-15.0294745653683,-4.39718052637184,-8.28859531929148,-8.80521946661122,-13.6821887144174,-8.84933942912328,-4.47717684165316,-11.9588674318835,-8.08852270112175,-5.42904475061071,-8.23961976339109,-7.16244101350297,-4.62640311855065,-11.9319699943121,-4.04965395631889,-12.7402776591129,-4.98626366765752,-5.59171275706108,-3.92764068278775,-12.9845200593834,-6.94924089840724,-9.43054436580429,-5.656309850817,-6.85503825300805,-6.06197967669261,-10.2848730980665,-6.52598737066027,-9.53564422355193,-8.23930198338002,-10.3223114282628,-11.6538247462942,-6.37802388017647,-13.0907832559516,-7.51730553907926,-6.64387309651758,-8.08762570880046,-4.10952367852076,-5.35744086255357,-11.3830063765759,-7.37787738893394,-11.048692646669,-2.23290284242793,-8.36948431988558,-3.45880209528517,-12.4776703602785,-7.79965020386898
"gene96",0.383516585391163,2.82201481925797,1.05590698038523,-1.74526180314328,2.64635226468921,0.301810639887956,3.29190691471469,4.04778678873428,1.82648559117725,4.64593578234732,1.49830838584475,-4.26575758826431,2.72825109458448,2.57308276445299,0.990321849246519,3.19820977211489,2.08992270691619,-4.95871902361575,1.09854239917081,5.75773681118155,7.12032673599333,-2.48307114860086,-1.48915175437293,-3.65684268672609,-1.92480797634346,0.96298328236747,3.41723372481697,1.92125307659495,3.37180353387764,3.07847509103686,0.323571045521836,2.95065972762552,4.72749277215135,2.91876334411799,5.25262824403759,-2.25930997631738,-4.21541652126026,3.72663927051872,-0.798538811935439,1.94705254865337,6.57599097102027,1.85480219694881,-4.49416325438697,1.29104048767246,6.87144880928414,7.44623697333835,-2.78645393936342,-0.412770525439607,-3.65046588494436,-1.92746629793532,1.40109689297656,3.65662440275004,0.360905301789582,2.07759759205404,2.25730292564961,-1.38276766665828,4.28014789199889,6.32864038713717,1.15109000070773,2.55076966043185,-0.712598355832337,-4.61169286486827,5.43436399697676,-0.174107077525844,0.807961335530352,4.59869943060526,2.86031298700182,-3.81827125302583,2.82453942864978,7.41858268409158,7.32153509641984,1.07211684337386,-0.851361034787008,-4.51980583486794,-1.49249783176337,0.931528418239617,5.60587017165546,4.04731711484704,2.12051221270333,3.62403937474172,1.14333237578548,4.39165209363051,6.33552455260293,2.36790101445344,2.00176548563565,-0.491235146857622,-2.55718257577632,2.98549355793543,1.82363488008139,-0.70348965940392,6.57083663362502,1.1621565858839,-2.88010079935637,1.12398233180234,7.11116903356501,7.77035853274608,-0.480858383153294,0.278960344433579,-3.07870525078583,-3.33008369508828
"gene97",-0.216972382912604,5.24276707721475,9.38108995953376,-2.01510789026102,3.4180838457818,0.289063052047422,4.27017644285952,0.485076753341886,0.214918322864614,1.80180185081505,-2.50848036714727,1.07380065666915,1.6351521824303,9.51765295059454,-1.23038207215381,1.83237682237547,2.50614754058104,3.13493453195325,-0.615919283169625,4.31150218035009,6.0838902243383,-0.896195011399512,5.61956061233934,6.08219451461559,4.67012585740148,0.650930636665547,2.64203601756507,11.498139945568,1.26796087803337,6.1228543198072,0.777902123736986,9.68197665352579,2.71318689925159,0.130760510762228,2.16277943083175,0.820040570643994,5.19001149409769,2.74303444948322,4.51935751716749,-1.17245860504312,0.368178295659386,2.54685235871691,3.811682888486,6.21299004783986,1.41825408559009,2.79569825558567,-5.85844529095033,0.166480444264256,5.61802539482119,3.49919676687369,1.55425187937345,2.79826527550141,10.446442595021,-0.193392849008307,4.76502070314078,0.789707107740315,7.17586834106545,6.8461516730508,-2.19766685984674,-0.325201188018674,-2.10973971292997,-0.433483108858514,4.20195521903913,5.3911890743626,-3.80247309771802,-1.51109255037955,2.09983932326255,8.11076623742398,3.89795511558011,1.4977358563698,3.51420200376401,-4.40497093534185,5.82975595053268,4.67409358289289,4.28032777557208,0.728679891567309,2.90567053017043,10.6946213049725,1.99275898054655,4.62943437551597,-2.41819691523253,5.47181467467772,4.08380283087232,0.714189586275091,-1.46075461089933,-2.97234159887519,2.48361718721167,6.41186688670827,6.5289781555365,-4.35197312235642,-0.0688850315786521,5.39767457746988,7.59268311478602,2.44776719660716,4.70872129968497,3.723400755434,-0.450649985469964,1.09594842982597,3.15926917512802,2.79996208758241
"gene98",-2.16497072046968,8.64090510700056,-2.54235287555398,5.36000057774342,-2.14266925430804,-0.590074349693283,-5.6148991358668,-0.840251365452381,-0.761033171623579,0.733533095465445,1.85671575816205,-9.07967405650038,-4.75479561807956,5.83995499038575,-0.334431163797673,1.60832395631651,-5.57950221867727,3.7907949916427,-0.286038054795799,0.954052418156285,0.417842564129127,0.584310842355481,4.41199954593734,0.463661055689465,-6.13849229909312,-1.07109876700191,6.90906653089021,-1.67871493296917,4.25831894344294,2.7342068644961,0.864186165871894,0.0537354342991155,-0.814075976566715,-1.04294137103079,4.0414188313431,2.80248806795252,-8.84894170911852,-4.7677456982695,3.31171286983936,-1.46611667602449,0.110254152898898,-6.14458448741235,-0.256960118736033,1.02934984268637,3.46069823616808,2.12297134644935,-1.07832257645223,2.3615213026365,1.34043631427397,-5.33984943378162,-1.82990201084299,7.06000932912938,-0.791509067533264,7.48614001238803,2.59134526324183,-0.316391837015904,-0.0285369922974683,2.92234918932354,-1.34790419454512,-1.61645601157041,1.75389602285209,-9.05430106264638,-0.115747557832658,0.387024093226403,-0.240292769727251,-1.01888129968668,-4.65025584987711,5.39408329709005,-1.14311846368917,-0.810349146703795,1.11082834157681,-0.774307198812237,3.25789341939033,2.96649515676526,-4.23007843710658,-0.116164711045121,8.77768028174741,-0.250233101167002,4.07578932530816,2.70456359438369,-0.0918388011749883,-1.75123895007163,0.433331643096024,-0.989382306545083,-1.24337666225858,2.01946647010284,-7.69745745704253,-1.46739267349712,1.29638619031275,-2.35368143187302,2.38072492669729,-7.4478049402212,3.971583289852,-2.19324346837723,1.59185712428619,2.84712793558252,1.83095657712294,-1.21252386489671,0.951495614723406,-7.82863712478139
"gene99",-1.67243024435141,-10.6693630604216,-3.35242159797425,-2.5753052329793,-3.5478270968111,-4.33234868403682,-5.68360617563885,-4.77220616790074,0.172459306048771,3.13012885767277,1.89528091737742,-0.964011718460741,-0.275581091589246,-0.273802584186667,-3.17294892909733,-2.01165090375548,-2.03740400158859,-0.219051450625041,0.727539170352747,-3.33033360650518,-5.72274326083699,-10.5878675625963,-1.82650703124189,2.38491093486771,2.84889329928099,-3.46294227718295,-8.57815595407106,-1.04668242142985,-2.12509206582156,-6.69100708752046,-7.07360247551931,-7.45569737163643,-6.27750018773731,-1.32760796309251,8.40485707092865,1.53112361764338,-0.424279733715808,-5.05368151617727,-1.30190318875245,-2.38368262519897,-2.5831696256844,0.259014179757093,-1.19639070785045,0.24992067492512,-2.08228442161399,-3.87291764693386,-9.16073914869963,0.62030124284038,0.735940183522597,4.29302366276588,-2.57897155991981,-9.72623690915624,-4.20384510602604,-2.57814240998118,-6.71316539537678,-8.49484330426644,-5.36370113872092,-9.51839454051145,-0.0689999073272368,6.62319921924161,2.74081058895789,1.81565010716784,-5.41492710875035,1.07081609047201,-3.09151950707701,0.341386917859258,-4.40922947652865,-1.14297048555493,2.49690325733146,0.265221936502329,-3.98707364902523,-11.0220998564943,-0.528561075202779,-0.372860634385283,-0.271860480468449,-1.04195723558462,-6.69036394648643,-2.68096082562118,-1.41311872826434,-7.64486476974684,-6.24856222709653,-5.76615056512885,-9.84321674498739,-2.30422573648006,5.38933194055595,6.29907313909575,-0.0917490966987234,-4.03330778204666,-1.06008593730188,-3.23530288622362,-1.17570944459164,-5.88355055448577,-5.49748265178582,0.832038639889338,-5.18158593312857,-6.9778092954996,-9.46250861947928,1.40215047488957,2.60631424431163,1.40484069457812
"gene100",5.57381263267591,0.120561822391586,0.573464061401221,2.13917315366718,8.67914176102765,5.7707411706307,13.1350627613716,1.07165394328948,0.956778889281259,4.81259409291604,-1.64758663270829,-2.20507846787996,3.67760263415954,5.58911260047393,8.18104176023821,2.57511980055685,1.04983397202922,3.96969236007914,3.39316365197378,-4.73462949113584,4.57071065621203,5.07585183438754,2.37875098467915,-1.87045745116582,4.669976247898,7.13070127906318,-2.0603886180623,-0.325667629081123,2.98872259316166,2.7468498800123,4.28626867537861,10.1812969639292,-0.0568618445389441,-0.301673921102447,2.94895267274752,-2.04672877875752,-3.52814816642063,5.26505258503701,7.50713375401807,7.8915283118198,3.47942531109126,-2.66324689675426,4.38117477135219,-2.28032229383528,-4.16705513327728,5.9645771118149,6.6658657862945,6.06691087660257,-2.91077734907341,2.87825732914979,4.54302714583782,-1.53426232890989,0.853122143716656,2.63239340109667,4.49663109373493,6.96015341888912,10.8329419069547,-5.24229155241678,1.77359774373484,4.51231518214001,0.603745564852771,-2.04613159412065,3.3041377725728,6.97714840478873,6.94107130074314,6.76186806786945,0.756263684750125,1.15389537576141,-0.826856700271322,-4.02319567079538,4.79356263210969,2.67250195761099,1.10247826957975,-2.55933051861087,1.66020429495706,4.64627190801884,1.4012920191718,0.35991222693802,0.455035714365345,6.63752581856174,9.10149690470068,11.2544788228879,-2.62372724637312,0.574601913835107,3.56750198509396,3.01950602707373,-7.23172187832346,0.391039289126356,6.90948279780664,9.78093860166047,6.12030001692313,-0.612731423558539,0.323559767857655,0.103637905142232,-4.463367016852,-0.651211726262062,4.30783690897326,3.88675560862541,1.14259396185339,5.74257138505294
"gene101",1.41930132709919,1.28234021347547,7.30328434899955,4.56430799131841,3.90298200844468,6.91573346272059,8.7688191357396,6.1717116516748,5.98319395675484,4.28055510229864,-0.287549947465927,5.67272993821289,5.9625231940831,4.93993664890846,3.99839448234952,6.21066311914416,6.42061287170258,9.40233196067593,-1.06512559738583,5.04880824668482,6.63143962325884,6.29326514159153,7.89394832818604,3.32811257449247,0.490150070045121,3.99288850877184,0.452048148596003,6.03843936960484,5.75411225131397,3.7519631080327,6.99591723248541,10.657604732284,6.74326310741657,4.19259265217744,1.94984489124607,-0.781121862029296,7.92159400466712,5.13544076181158,4.0405455430203,3.98791600780127,6.2110555042415,5.13789088640435,10.5255668030015,-0.205228747976316,4.14413939738704,3.38250285435951,5.18486470926321,6.56668242422434,6.31843434997338,-0.388866638204953,2.94406192730496,1.06765761785541,6.72150791581509,6.05909467461778,5.07452571388445,4.83824813252914,8.16337849407332,9.42654996097201,4.9640961574373,3.56311377365791,-1.48999770157644,7.64144965986496,5.55030103393483,4.83033688148325,3.078319659693,6.44492586149908,6.22497081006457,12.9301893225871,-1.37048770946966,3.42038642694529,6.68522991724571,4.74140615880275,7.69650049664615,7.48476592994767,0.362672235343609,3.84611831363391,-0.574565903389089,6.12456026910574,3.37789759149044,3.88070994595306,6.38986542118496,8.84067112136819,7.66446349300865,5.92707396256977,3.6597776528888,-1.99086226232052,8.38232210181344,6.92140745817724,4.0922416139764,2.86743843694896,6.22375714742522,7.67349081119378,12.1555706061798,-1.35280786378539,5.19836834110468,6.33502621090311,7.85094240064151,7.18298575733902,4.8541775476189,0.519513906929745
"gene102",2.33216581257201,0.739349572717617,3.01768319145644,3.74813601321377,-2.11237036310345,-1.27033597574193,4.72733824055728,2.74327939915923,3.92163331247849,0.980877796790676,0.27572412123182,3.84506943636816,-0.269246500210774,8.57714979211101,2.18544358993835,5.33200432699693,0.495135548027452,3.70475131686832,3.45067907550752,-1.90729941586258,-0.243269170891247,3.91651222174319,1.76508514476216,-2.56738504139618,6.66371896562643,2.45680304661116,0.204858674743875,1.6697183167651,4.36575522924315,-2.94030340172436,-0.397071649970106,5.88566798328452,1.93762660642201,3.16960110372578,4.10021061195899,1.0677384075839,3.18187858791971,-1.79971514819911,7.74952115899064,4.56208350126532,5.83442728872228,0.160039732646075,1.96407573986278,3.65361267803216,-2.7325100347397,0.742556848844244,3.66424714107057,0.452087900728775,-0.72348506418067,6.52133332540188,0.948397025023485,2.33577501917412,4.97779554260842,3.84520159057353,-2.67175344614096,-1.42063764638119,3.28049367112585,2.50896328901612,3.0171682140778,0.352300010080254,1.32971658377183,1.7836283908724,1.91079295850246,9.65908843061584,4.05220851048793,7.09733993817946,0.5634780142599,1.73116343236465,4.2959766086684,-2.63947382640052,0.222117353947766,5.00002551163286,2.69816512839479,-1.47033024143395,6.53857838281713,2.81931320097271,2.83893704232403,2.19596203575982,3.54133941527466,-2.99727396040405,0.665724223333516,3.31206637683219,3.16161215178045,3.51526047487963,1.77260249106954,1.40915570869157,4.39241668407738,0.276866341384883,8.84050796367311,5.07354854639634,5.79059607822082,0.629409297271217,4.14313265931682,3.2178901284764,-1.1926993837947,-0.732643810987722,2.75893342667936,1.5258225004666,-2.35156748258184,8.04100025512196
"gene103",-0.238981329223055,-0.910593036976936,6.07355013628508,-4.06600111820828,2.8107129100794,-3.26184663127023,3.64471689267728,-2.49621048243867,-0.67007870946138,3.94966588417016,-4.34218815372773,-1.10035986151653,-2.55161989755204,-1.79773100869378,-2.77610318226943,-0.607087151992521,-5.06565399681014,-2.39051607943814,10.0732903298474,-8.70978963426639,2.6682583726004,-5.02893477215903,-4.88839843277701,0.705291287464066,-4.46461115512919,0.11368487317405,-2.34510708396114,5.5171170909467,-6.3518895009186,1.37639365892394,-0.144256947471411,5.51169703652538,-0.764866299501649,-0.969744238630373,3.33204148521016,-5.67731930261552,-3.89551851030238,-2.37996381824845,-2.5108335485228,-1.64510657256252,-2.85561320499675,-2.83350912046198,-3.51943281332703,8.69794130446264,-13.9309158521669,-1.89591682038885,-7.01234009956677,-3.41814299681346,-1.32369710240101,-3.70991157231481,-2.03401701262359,-1.39273583141817,3.64510266544031,-6.21930711698404,-0.123187225365324,-2.51979688392779,-0.945979328555894,-2.63273071135592,-0.0517630856787857,3.91409199388733,-6.7790473155885,-3.55975262645562,-0.457312780083357,0.265503599647511,-0.942708211179025,-3.13039625674574,-4.43621382778622,-2.254646219611,7.37056454947987,-12.210312308932,3.0626500741309,-8.01204129690373,-2.63905264740777,-0.15562354646616,-3.57492673190529,-1.05736621164979,-1.30085058989617,3.72952774855558,-6.84391436305729,1.59819011953784,0.107913192890499,2.07661080797152,-3.60501273714983,-0.22401004054957,0.755535170589566,-7.09321716876005,-0.424735283154412,-0.350868676976873,-1.59026700013802,-2.42114928014462,-0.662591440065314,-2.10954900234412,-2.17205702290136,8.26570955903837,-9.02358671386799,2.5806867412855,-7.93383517586503,-3.11573457364599,2.29871779125006,-3.37306907537913
